subject_id,condition,goal_percent,side,gait_cycle_pct,mlgrf_norm_mean,apgrf_norm_mean,vgrf_norm_mean,n_cycles,normalization_factor
1,Baseline,0,R,77.0,-0.0046248919256288,0.0153380481094395,0.1113511142875736,78,0.9962166261897883
1,Baseline,0,R,78.0,-0.001850017697365,0.0147390530478385,0.0926999195196394,78,0.9962166261897883
1,Baseline,0,R,79.0,-0.0004592193712009,0.0111125396332984,0.0677773701054248,78,0.9962166261897883
1,Baseline,0,R,80.0,-0.0005801702121855,0.0022005441479237,0.0416024704548801,78,0.9962166261897883
1,Baseline,0,R,81.0,-0.0009815046738879,-0.0004035147835536,0.0310653634791043,78,0.9962166261897883
1,Baseline,0,R,82.0,-0.001087043723723,-2.742867832251527e-06,0.0298757015534957,78,0.9962166261897883
1,Baseline,0,R,83.0,-0.0012035963048731,0.000353980324264,0.0299968066650589,78,0.9962166261897883
1,Baseline,0,R,84.0,-0.0011858647771409,0.0012919208190394,0.0277497130421247,78,0.9962166261897883
1,Baseline,0,R,85.0,-0.0007791278417772,0.0023889497648181,0.0220915904702202,78,0.9962166261897883
1,Baseline,0,R,86.0,0.0005139300493211,0.0038472947419276,0.0157400383204481,78,0.9962166261897883
1,Baseline,0,R,87.0,-0.0003413274123579,-0.0015733634048319,0.012666076750409,78,0.9962166261897883
1,Baseline,0,R,88.0,-0.0004998777175224,-0.0021830935378264,0.0137562412398893,78,0.9962166261897883
1,Baseline,0,R,89.0,-0.0005874109330262,-0.0013327807929644,0.0111532201940799,78,0.9962166261897883
1,Baseline,0,R,90.0,-0.0005113927269205,-0.000660193525652,0.009654066846205,78,0.9962166261897883
1,Baseline,0,R,91.0,-0.0004892032581115,-2.6565834867539383e-05,0.0104506960560498,78,0.9962166261897883
1,Baseline,0,R,92.0,-0.0007394177414562,0.0009740595974636,0.0126124771765287,78,0.9962166261897883
1,Baseline,0,R,93.0,-0.0007344879285071,0.0017081522611031,0.0125403231640898,78,0.9962166261897883
1,Baseline,0,R,94.0,5.406801596404582e-05,0.0013676101889681,0.0040464884807422,78,0.9962166261897883
1,Baseline,0,R,95.0,0.0,0.0,0.0,78,0.9962166261897883
1,Baseline,0,R,96.0,0.0,0.0,0.0,78,0.9962166261897883
1,Baseline,0,R,97.0,0.0,0.0,0.0,78,0.9962166261897883
1,Baseline,0,R,98.0,0.0,0.0,0.0,78,0.9962166261897883
1,Baseline,0,R,99.0,0.0,0.0,0.0,78,0.9962166261897883
1,Baseline,0,R,100.0,0.0,0.0,0.0,78,0.9962166261897883
1,MTR20,20,L,0.0,-0.001397121624628,0.0014711613968865,0.0269267600027437,100,0.9962166261897883
1,MTR20,20,L,1.0,-0.0010743210124952,0.0233597491789531,0.1584728227715251,100,0.9962166261897883
1,MTR20,20,L,2.0,-0.0144558142788135,0.0278293748266156,0.3664973965160439,100,0.9962166261897883
1,MTR20,20,L,3.0,-0.0284568338399,-0.0361075420758855,0.5067977940340611,100,0.9962166261897883
1,MTR20,20,L,4.0,-0.0315728562871561,-0.108049623576909,0.5901379595691979,100,0.9962166261897883
1,MTR20,20,L,5.0,-0.0217101760026941,-0.1155083976897081,0.6870881569471757,100,0.9962166261897883
1,MTR20,20,L,6.0,0.0028342898172522,-0.1094048519097413,0.774319612107044,100,0.9962166261897883
1,MTR20,20,L,7.0,0.0297945592340037,-0.1264192637264578,0.8475724582040517,100,0.9962166261897883
1,MTR20,20,L,8.0,0.0527297429239909,-0.143099005245101,0.9286402616779031,100,0.9962166261897883
1,MTR20,20,L,9.0,0.061790452422242,-0.1498939509587997,1.0004322749948875,100,0.9962166261897883
1,MTR20,20,L,10.0,0.0689750161188203,-0.1569075235512846,1.0511120204069258,100,0.9962166261897883
1,MTR20,20,L,11.0,0.0745571338122883,-0.1597621961134952,1.0867750217417618,100,0.9962166261897883
1,MTR20,20,L,12.0,0.0734361249438152,-0.1539702755577517,1.1115896193572097,100,0.9962166261897883
1,MTR20,20,L,13.0,0.0700741801241243,-0.1455926591762707,1.123328146581222,100,0.9962166261897883
1,MTR20,20,L,14.0,0.0671400443993595,-0.1379865993169325,1.1172396087438992,100,0.9962166261897883
1,MTR20,20,L,15.0,0.0638546008412441,-0.1301808259627933,1.096822038198375,100,0.9962166261897883
1,MTR20,20,L,16.0,0.0599280086731787,-0.1212653822689474,1.0678649381782388,100,0.9962166261897883
1,MTR20,20,L,17.0,0.0562200901609359,-0.1115354551978024,1.0321002450387906,100,0.9962166261897883
1,MTR20,20,L,18.0,0.0534729712304924,-0.1020229081953511,0.9905415663340166,100,0.9962166261897883
