subject_id,condition,goal_percent,side,ml_outward_peak_5_25,ap_braking_peak_5_25,ap_propulsion_peak_35_60,vertical_impact_peak_0_15,vertical_loading_slope_nbw_per_pct_0_15,vertical_first_peak_5_25,vertical_first_peak_timing_pct_5_25,vertical_midstance_minimum_20_40,vertical_second_peak_35_55,vertical_second_peak_timing_pct_35_55
16,MTR60,60,L,0.1255018187629195,-0.4058803916075276,0.0893213269705184,1.3483796722800785,0.3346208290361041,1.3483796722800785,7.0,0.6604629818110177,1.03693436646251,37.0
16,MTR60,60,R,0.0860743464350213,-0.0847491499083713,0.295533790067656,1.0817711919449469,0.1143366537172461,1.0818903454057232,16.0,0.7398442945748226,1.1428288065247367,45.0
16,MTR80,80,L,0.1142630997093723,-0.4517234544053966,0.0941620279961276,1.4492756988330808,0.3833724263884447,1.4492756988330808,11.0,0.6083544526369402,1.0461634740528345,40.0
16,MTR80,80,R,0.0900364050945439,-0.0969697326356279,0.3321572565033377,1.109911049800117,0.1335327487501674,1.109911049800117,14.0,0.679077708640561,1.1598756747733516,44.0
17,Baseline,0,L,0.0707233431282188,-0.1439993802860571,0.1535424712735462,1.0035043244740471,0.096983036156517,1.0269288526765663,17.0,0.9089167214053924,1.0186032386027923,49.0
17,Baseline,0,R,0.07640871031075,-0.143811467375708,0.1605196264729626,1.03037125220556,0.1016865076040068,1.0709361382094988,18.0,0.9075811862370258,1.0667492348032666,49.0
17,MTR20,20,L,0.0751280820195431,-0.1625010055199202,0.182129541877677,1.255931496150168,0.1601307898834577,1.255931496150168,13.0,0.8016464402866182,1.0428586430526223,47.0
17,MTR20,20,R,0.0994908129798402,-0.2033102572993482,0.2111863768638496,1.2263376681244176,0.0982178219962248,1.2418683197426463,17.0,0.6398858963626054,1.0021203811586838,52.0
17,MTR40,40,L,0.076868329555719,-0.1933453349874935,0.1948735766375735,1.3488527823113052,0.2059684731709205,1.3488527823113052,12.0,0.7706294063793327,1.0542218343421197,45.0
17,MTR40,40,R,0.0938928238150924,-0.2110577928380518,0.225041758049833,1.1985221097396566,0.1038509144516594,1.2126881466791164,16.0,0.6734059406307502,0.92264104160309,53.0
17,MTR60,60,L,0.0808211554034801,-0.1995397780157373,0.2077641569115354,1.382935865717365,0.2169265678874085,1.382935865717365,12.0,0.7429395043872608,1.064443729989785,46.0
17,MTR60,60,R,0.1045250339841828,-0.235748444413864,0.2304853033473429,1.2880717487790738,0.1109117841288067,1.2947458595972037,16.0,0.5675989880383755,0.9266083502267208,52.0
17,MTR80,80,L,0.0764913209498943,-0.2035549620991287,0.2276450269526758,1.4199887427103035,0.2350970714070567,1.4199887427103035,12.0,0.7137518867911697,1.0663021569621791,46.0
17,MTR80,80,R,0.1014233897533381,-0.2605887105495073,0.2374477293874718,1.3460980058678902,0.1189272494820359,1.3460980058678902,15.0,0.5310432058402343,0.9149255563141386,52.0
18,Baseline,0,L,0.0640238093186429,-0.1392692888951676,0.1505475843214895,1.018779281859402,0.1018495295029988,1.0373346381567272,17.0,0.8938016048878585,0.998250486113457,47.0
18,Baseline,0,R,0.067958938316635,-0.1204625424601649,0.1541244455630193,0.954144709960996,0.1060808664131981,0.9937554550146686,18.0,0.8949893062506843,1.0092318299556855,48.0
18,MTR20,20,L,0.067842584132495,-0.1731566161030257,0.1886165491267447,1.1035264405045782,0.1460380086467716,1.1035264405045782,15.0,0.8768430866835418,1.0140099544905274,45.0
18,MTR20,20,R,0.0715817278755303,-0.2072852298812551,0.206855900855685,1.1341144574697342,0.1275987177567643,1.1341144574697342,15.0,0.9358172527276818,0.973297363829684,50.0
18,MTR40,40,L,0.0757752326569729,-0.2031889463460275,0.1970941807191146,1.2285606400083644,0.1428976921734761,1.2285606400083644,13.0,0.8199334511994122,1.0462288290356343,45.0
18,MTR40,40,R,0.0870236783706997,-0.2288025269243731,0.217804549437964,1.1325396016856324,0.1464496667246674,1.1363318633099893,16.0,0.8797922782089759,0.9946788442260462,51.0
18,MTR60,60,L,0.08498730792509,-0.1807588327998862,0.210241454502469,1.1873652793111742,0.1338064508160666,1.1873652793111742,13.0,0.8377778540017482,1.039054544552402,45.0
18,MTR60,60,R,0.0839654172562351,-0.212095664747195,0.2255424617169201,1.180313477404347,0.1402256361490016,1.180313477404347,15.0,0.9168688753279088,1.064584109100944,48.0
18,MTR80,80,L,0.0876319991224738,-0.2328080198246061,0.2302729241989599,1.3233069253257366,0.2010738304064095,1.3233069253257366,12.0,0.79361393104306,1.0371867780529482,45.0
18,MTR80,80,R,0.0887055492135114,-0.2401783936088533,0.2439497243792382,1.222017559728953,0.188223555276055,1.222017559728953,15.0,0.9378531187233644,1.0052250174335011,48.0
19,Baseline,0,L,0.0604394860392408,-0.1695156369537999,0.179712201784508,1.0519490493068682,0.1231604962157939,1.0519490493068682,15.0,0.7149708691815884,1.1085401168580922,47.0
19,Baseline,0,R,0.0675363095094657,-0.1534374050052429,0.1986792387281036,1.0822586972201116,0.1191743169530829,1.0822586972201116,14.0,0.6992593741534773,1.1441172493905518,47.0
19,MTR20,20,L,0.0722368168159104,-0.2020391628646768,0.1776096383087218,1.0679040739267258,0.1527138881715104,1.0679040739267258,12.0,0.6874164538643793,1.099754388013369,44.0
19,MTR20,20,R,0.0629767223308687,-0.1692282270250669,0.2861080694462884,1.1247139891318652,0.1352057526233858,1.1247139891318652,12.0,0.6524669604166664,1.2353770617050852,48.0
19,MTR40,40,L,0.0781939915250877,-0.2099640894191192,0.1777439978104856,1.0737996558362677,0.1321027731002333,1.0737996558362677,13.0,0.6426160172502381,1.1210277385088072,46.0
19,MTR40,40,R,0.0597388378617697,-0.1687415737030985,0.277328010455903,1.1633859050978883,0.1275857045790197,1.1633859050978883,13.0,0.5818988567850625,1.2615056879305429,48.0
19,MTR60,60,L,0.0837910786133903,-0.2318912586904574,0.1984107644462211,1.1127153095803697,0.1562371747774803,1.1127153095803697,12.0,0.5978512600884532,1.144269615246508,46.0
19,MTR60,60,R,0.0706936021304818,-0.203545709875353,0.2895995737878016,1.2011601671917147,0.1561526622855678,1.2011601671917147,13.0,0.5575875637174657,1.2845765630956096,48.0
19,MTR80,80,L,0.0873095734772095,-0.2676370986271056,0.2380706661110355,1.195673648211219,0.2398409882664848,1.195673648211219,11.0,0.5782302226926813,1.131630173410301,46.0
19,MTR80,80,R,0.0776372147401417,-0.2159451971123623,0.3286831320438209,1.1970206775736223,0.2170546480466292,1.1970206775736223,11.0,0.5602421262658732,1.276690526937062,46.0
20,Baseline,0,L,0.0982956463538788,-0.155249085173259,0.1390608213283268,1.0147848316413677,0.1516488311332277,1.0523373853145055,18.0,0.9218578581374426,1.0789551577427647,45.0
20,Baseline,0,R,0.0966764246487659,-0.142753004484703,0.1598841984893955,0.94350820401567,0.1443611859847608,1.0642674618195882,20.0,0.9457841112695096,1.073044267497791,49.0
20,MTR20,20,L,0.144749700744861,-0.2174308373607622,0.1939253061827881,1.5982294589208317,0.587124755418415,1.5982294589208317,5.0,0.7894467849164443,1.049148752478976,40.0
20,MTR20,20,R,0.1087298924144841,-0.1717889833438616,0.1240582520826021,1.1159553329720004,0.2182976395067402,1.1167362065812083,16.0,0.9397753412221737,1.0166129562347703,35.0
20,MTR40,40,L,0.1335610477434961,-0.2363446800018485,0.2323245997774453,1.6088396131947504,0.6069065007111568,1.5926311573901537,8.0,0.7315609716072216,1.093623648914391,41.0
20,MTR40,40,R,0.1075964640563929,-0.2151994044780235,0.1381876026607217,1.1420473770203885,0.2426961074699735,1.1420473770203885,14.0,0.9303090127683172,1.0018486522418748,35.0
20,MTR60,60,L,0.1541538156027664,-0.2315112528492703,0.2391733817321947,1.715608626112228,0.6344368945881905,1.7125170550898752,5.0,0.6820046752547533,1.0801212714487958,40.0
20,MTR60,60,R,0.1130799163395174,-0.2717844283809523,0.160621367242624,1.2176258925446375,0.3057632282407266,1.2176258925446375,14.0,0.8738462908988954,0.9433245282614589,35.0
20,MTR80,80,L,0.152659304870351,-0.2191386956667361,0.2628126560266323,1.7028747118702268,0.6156268609200932,1.7028747118702268,5.0,0.6501460176567968,1.0306853088872947,41.0
20,MTR80,80,R,0.1203168454830472,-0.3331207508428709,0.1509293505574507,1.3044638737127094,0.3544457456430882,1.3044638737127094,14.0,0.8805319409611817,0.9290867339178218,35.0
21,Baseline,0,L,0.082143225593895,-0.1908570822332635,0.2118109388638301,1.0529965928351794,0.1043114785890662,1.0862797905924826,18.0,0.7906385337761563,1.0773596424335243,48.0
21,Baseline,0,R,0.0810689189421234,-0.1661975744056093,0.2192151715162061,1.0570892252409574,0.1148643080180406,1.0703367685928369,17.0,0.827207256486199,1.08199373413723,48.0
21,MTR20,20,L,0.0622631466954754,-0.2708500505549288,0.2191396125025511,1.533059605102583,0.443900106706269,1.533059605102583,11.0,0.7026336159172988,1.004488713135821,47.0
21,MTR20,20,R,0.0833335013712601,-0.1451112061957,0.058546810458515,1.0960655883365118,0.1608367097473458,1.135363483153222,18.0,0.6981696529868933,0.8883868751464727,35.0
21,MTR40,40,L,0.0684322746789553,-0.2885063366747268,0.2352633530613682,1.42471202639367,0.4270012709826368,1.42471202639367,11.0,0.7175222162142938,1.050738591608168,44.0
21,MTR40,40,R,0.0849296262310744,-0.1619218647869458,0.1078749983159443,1.0067850823150557,0.1526411741250665,1.0067850823150557,15.0,0.8915333038486011,0.9679450927196226,36.0
21,MTR60,60,L,0.0669756854651474,-0.2738192075039649,0.2534067828052526,1.4710696330359638,0.4892733563016451,1.4710696330359638,10.0,0.6723983826053029,1.0754341488728378,45.0
21,MTR60,60,R,0.0961195654859295,-0.1788527844175975,0.0944593998358065,1.045750626032484,0.1935542277318082,1.045750626032484,14.0,0.8657476938035816,0.8942551067411894,36.0
21,MTR80,80,L,0.0674676353511155,-0.2836164991452967,0.2469405972007833,1.5405476114164318,0.4099794929899905,1.5405476114164318,12.0,0.6569558271258819,1.013945706702128,46.0
21,MTR80,80,R,0.0961463453126488,-0.1824096233197626,0.1084142522197765,1.2002094153840328,0.239070784369985,1.2002094153840328,15.0,0.7723195523314198,0.8404897144678249,35.0
22,Baseline,0,L,0.0787056067963211,-0.1614883230501785,0.1873735148395836,1.0618701372747523,0.1477986868148934,1.0618701372747523,15.0,0.907032172561085,1.1405158484571942,47.0
22,Baseline,0,R,0.0810050657814504,-0.1964737110808131,0.1945104061378595,1.053813635518988,0.1557148233180265,1.055682125624517,16.0,0.924239431781002,1.1463426261894092,48.0
22,MTR20,20,L,0.1152258011047805,-0.1969293083910967,0.1889685711579943,1.364426273338185,0.2789385406235826,1.364426273338185,9.0,0.8947359990643383,1.1694981505765647,44.0
22,MTR20,20,R,0.0959595165620293,-0.2471119889850472,0.2255581694608056,1.223589451111781,0.1596100150646643,1.223589451111781,15.0,0.8006279136011685,1.0816011095684286,51.0
22,MTR40,40,L,0.113909487836805,-0.209070216663033,0.2210144447594531,1.3708254368366968,0.2821778041032528,1.3708254368366968,9.0,0.8431927032923168,1.1934168676601196,45.0
22,MTR40,40,R,0.10164554738005,-0.274422451105327,0.2528622587792581,1.2754271802084334,0.1738853582833694,1.2754271802084334,15.0,0.7236431772724063,1.15799791189394,52.0
22,MTR60,60,L,0.1213560588893309,-0.2066172869734547,0.2363940952703268,1.474419847336674,0.3291351330939519,1.474419847336674,9.0,0.8557979958540451,1.2057243943735452,44.0
22,MTR60,60,R,0.1110227393629635,-0.281294368132733,0.2421064468141852,1.2775286751095518,0.1864285277540133,1.2775286751095518,14.0,0.6933158989427894,1.07307075091577,51.0
22,MTR80,80,L,0.1155398802014131,-0.2235320056153732,0.2537065490501631,1.5151576440912908,0.3703979301063384,1.5151576440912908,9.0,0.7912835203682002,1.2150272282740178,44.0
22,MTR80,80,R,0.1152226535332116,-0.279949844370962,0.2191761933816099,1.324916420726885,0.2018534330723295,1.324916420726885,14.0,0.708518886152671,0.9878057015399456,50.0
23,Baseline,0,L,0.0495200715155481,-0.0912686280352094,0.0945519191997527,0.7993057593106833,0.0840484740844668,0.8842247994785658,20.0,0.7667816811553189,0.8372417264247817,45.0
23,Baseline,0,R,0.0573650467369421,-0.0982188986323216,0.140958229614649,0.8311794970577335,0.0964339568633076,0.9780055328820332,21.0,0.8398820798373444,1.0342258559247917,49.0
23,MTR20,20,L,0.0660533480596331,-0.1688033251085307,0.1409633920615797,1.1395611781236,0.2579048652310326,1.1395611781236,13.0,0.8251085182227983,1.0275540706746504,40.0
23,MTR20,20,R,0.0702705115906226,-0.1424915855612745,0.2408271494004348,1.069825524534607,0.1700568134576584,1.072970198676653,16.0,0.9045688436182424,1.0644412925550095,50.0
23,MTR40,40,L,0.088991544493239,-0.1964692079953718,0.1637988417903485,1.2765592039928124,0.2824728084779471,1.2765592039928124,14.0,0.8269794558746671,1.0265953280322595,42.0
23,MTR40,40,R,0.0889658808897332,-0.2232235141475262,0.2492222535798191,1.2239220117529506,0.175331724717486,1.2239220117529506,15.0,0.9142154786515482,0.9975453584048632,50.0
23,MTR60,60,L,0.0905748123907167,-0.208794445969397,0.1725413100078855,1.1732250621618732,0.1578195416921358,1.1732250621618732,15.0,0.7967284259129116,1.0626172960335822,44.0
23,MTR60,60,R,0.088865823737261,-0.1932311648359352,0.225021979284348,1.1585188352827882,0.136970176202074,1.1697776140650538,16.0,0.8078725010382269,1.1070574546544776,50.0
23,MTR80,80,L,0.0817788850954341,-0.2325502008799498,0.1797325658681557,1.1932776717540947,0.2804351799295913,1.1932776717540947,13.0,0.7307547037912335,1.0340549339966152,43.0
23,MTR80,80,R,0.0973272320172435,-0.2032761096147675,0.3162511489202646,1.1762564058179723,0.1787753625681192,1.1762564058179723,14.0,0.7983348802363224,1.0975443845355224,51.0
24,Baseline,0,L,0.0959779962167632,-0.1409434674774242,0.1486661881311418,0.9677359864064228,0.1273657495623722,1.040014605655177,19.0,0.8195986112548552,1.091368825888493,50.0
24,Baseline,0,R,0.0941313422638321,-0.1373926833578108,0.1552204050348971,0.9269705777197228,0.115146826097554,1.0041195146244688,19.0,0.841871312779836,1.0369973253256213,50.0
24,MTR20,20,L,0.163373144366579,-0.266735959305377,0.1538039688688752,1.4625247550185911,0.2845141221350252,1.4625247550185911,13.0,0.701070774813673,1.1477337181772076,45.0
24,MTR20,20,R,0.1242281196740252,-0.0977650751482849,0.14738612486906,0.9135674336122348,0.1288089781705669,1.0766714029264437,21.0,0.8218734109039382,0.9599143878752692,35.0
24,MTR40,40,L,0.1583518664347047,-0.2562095043859054,0.1972188119669371,1.4152794425138142,0.2264169673485524,1.4152794425138142,14.0,0.6643166137780778,1.183445393326518,47.0
24,MTR40,40,R,0.1513478921287571,-0.1453805459734208,0.1997272278076381,1.034749196246415,0.1640839198747242,1.1301573417266944,19.0,0.7513391765916749,0.8621612482534141,51.0
24,MTR60,60,L,0.1568359745854322,-0.2466460413150231,0.2467084205710911,1.3550683119974662,0.1950227373877653,1.3550683119974662,14.0,0.638456475993006,1.1492232272643927,48.0
24,MTR60,60,R,0.1602677744340208,-0.2934065233084084,0.2754431823707456,1.490333450254349,0.2053827738123229,1.502334788974556,16.0,0.4997485420280649,1.1732640713418772,51.0
24,MTR80,80,L,0.1566007012066757,-0.2385980744537487,0.2583414383383586,1.2984217101151414,0.1724042621896911,1.2984217101151414,15.0,0.6210365135488485,1.1535003181675862,48.0
24,MTR80,80,R,0.1626789091290914,-0.3485193518413105,0.2995936782409019,1.6004656161987227,0.2261201445976416,1.602359063405839,16.0,0.3795125653004241,1.3666025619821658,51.0
